1981-01-01
"Air temperature"	"Precipitation"
1.63	3.76
0.36	2.78
-0.41	2.5
0.26	5.24
1.57	0.98
1.39	0.86
-0.01	1.48
2.37	0.34
2.94	0.04
3.92	1.14
1.59	0.54
-0.85	1
-2.94	2.42
1.91	0.28
2.62	8.46
4.68	7.3
7.98	3.42
9.13	2.68
5.66	1.36
3.23	1.5
3.11	6.58
3.78	8.34
7.55	1.02
3.29	0.22
1.54	4.98
2.39	0.18
2.80	0.36
5.43	0.56
3.58	2.66
2.00	11.46
2.14	1.62
1.49	0.12
6.43	0.3
6.19	0.06
7.48	0.66
6.20	0
3.72	0.08
6.67	0.06
6.17	0.08
6.05	0.94
4.79	0.24
6.01	0.22
7.09	0
8.02	0
7.56	0
6.63	0.16
9.68	0.18
9.34	0
7.27	0.2
6.16	0
7.78	0.12
4.84	2.42
6.35	2.68
3.72	4.48
10.75	0
10.11	0.66
13.86	0.04
9.28	3.32
11.06	0
10.59	0.58
11.06	0
12.26	0
10.45	1.12
7.05	1.02
4.50	1.52
7.20	3.88
6.93	2.1
9.77	2.06
12.20	6.44
12.97	1.08
10.19	3.02
8.31	9.62
7.02	2.06
6.50	0.26
4.75	0.38
7.13	1
6.41	2.72
6.66	6.24
9.95	2.2
10.88	2.04
5.79	2.52
6.33	1.7
7.03	1.12
11.62	0.02
14.16	0
12.20	1.38
12.21	0
13.49	0
14.88	0.16
14.31	0
13.56	0
13.91	0
14.02	0
16.31	2.9
15.58	0.68
14.54	0
11.65	0
13.10	0.06
16.78	0.06
15.74	4.86
15.26	5.82
14.49	4.6
11.69	1.98
10.74	3.24
11.82	1.4
12.37	2.2
11.79	3.78
9.59	0
8.33	0
9.75	0
11.54	0
15.40	0.1
15.39	3.6
14.15	0.1
15.27	15.4
14.69	0
15.70	0
16.62	0
18.91	0.2
14.63	0
12.29	2.6
15.53	7.8
11.81	0.7
13.84	0
16.42	0
11.27	0
12.27	0
15.44	0
15.66	0
21.58	0
18.39	0
18.80	0
17.48	0
19.03	4.56
17.95	0.08
17.88	0
16.86	0
18.43	4
18.94	4.32
18.05	9.88
17.60	2.76
17.19	0.22
16.83	0.72
14.58	6.64
13.67	4.82
13.09	1.64
14.09	0.06
16.11	0
19.19	0.04
20.25	0.1
13.60	0
11.00	0.58
12.28	0.7
12.32	5.26
12.69	0.22
12.02	0.86
12.05	0.22
13.33	0.1
11.54	0.08
10.08	1.2
14.26	13.52
14.94	18.9
16.15	1.84
13.45	2.46
13.48	0.04
13.76	1.32
14.65	1.62
14.14	0
11.30	0.04
13.49	0.32
12.29	1.44
10.21	0.04
11.27	0.14
12.23	0
15.57	5.8
15.04	3.62
9.93	0.12
12.00	0
13.83	0
11.99	14.4
14.63	0.14
11.80	0.22
10.61	0.04
10.22	0
11.25	0
15.70	0.08
15.90	0.04
15.92	1.78
12.74	11.16
14.60	0
12.07	0.04
14.22	0
11.34	1.6
12.37	1.54
14.04	0.3
17.52	0
15.53	3.18
12.88	0.08
12.11	8.02
13.08	0.6
13.33	0.32
13.18	1.42
14.23	0
10.53	0.4
10.21	4.96
8.47	17.28
9.85	10.92
10.83	2.2
9.10	0.38
7.61	2.3
11.08	0.94
10.40	0.04
11.41	0.62
12.56	0.04
7.18	3.94
9.06	16.78
10.51	0.18
9.53	0.04
10.47	0
9.03	0.04
6.84	0.1
8.66	6.9
10.12	7.38
10.73	18.9
10.44	15.24
10.38	2.02
8.37	0.3
7.82	0.08
7.41	11.7
9.32	22.74
9.68	4.54
6.27	3.2
8.99	1.76
9.26	3.64
10.45	2.52
5.27	9.38
3.62	1.66
4.14	0.08
4.53	0.04
6.31	0
10.03	0
10.74	0
9.38	2.28
6.63	0.56
4.95	0.14
4.71	3.5
3.60	1.28
7.09	1.06
6.57	0.16
4.75	0.02
5.08	13.54
3.60	0.3
2.78	5.66
2.36	0.02
2.15	5.84
1.92	0.72
5.13	0.58
3.94	1.5
2.57	6.14
6.06	6.82
5.63	0.28
6.27	6.04
5.50	1.52
7.86	0.12
7.60	0.5
8.88	5.96
6.87	2.06
5.78	10.66
6.77	2.96
5.90	0.78
5.40	0.32
3.26	2.7
1.87	1.12
3.27	0.02
3.92	0.12
5.50	0.32
4.35	0.3
4.00	6.64
7.12	4.26
6.58	0.48
4.22	0
0.21	0.12
0.60	0
-1.70	0.04
-0.41	0
0.29	0.08
1.95	0.12
5.31	0.04
3.12	0
-1.22	0.04
-2.79	0
-3.22	0.06
-2.09	0
0.62	1.52
3.72	8.86
5.25	0.2
3.65	13.34
2.95	0.3
4.78	1.14
5.52	0.5
6.91	0.54
5.12	0.26
4.90	0.16
4.40	5.88
4.86	4.4
3.50	0.54
0.90	10.72
2.42	6.1
6.73	0.54
5.78	2.96
4.75	0.14
6.01	0.66
1.22	1.16
0.05	2.32
1.36	3.3
1.37	5.48
2.74	0.38
1.13	4.84
0.41	2.3
0.23	3.14
0.83	1
1.68	0.8
1.67	2.84
5.61	0.28
6.68	0.46
8.16	0.08
4.61	0.4
8.11	0.4
10.80	0.62
6.08	0
5.73	0.06
2.18	0.68
1.15	0.38
0.41	3.3
-1.60	2.42
-2.04	4.8
-0.23	3.44
0.19	21.98
2.18	10.68
3.26	4.22
3.38	0.3
3.37	0
3.31	3.48
6.96	0
6.15	0
2.33	0.1
2.84	2.62
6.97	2.08
2.94	4.1
4.67	4.08
6.18	0.8
6.82	2
5.50	1.48
3.68	1.42
2.05	5.42
5.05	3
3.38	3.98
2.77	2.2
3.97	0
1.73	16.3
3.83	13.28
6.21	0.84
7.02	0.06
4.77	0.1
5.94	0.06
8.19	0
9.74	3.66
6.05	0.08
7.41	0
6.62	0
9.61	0.38
5.14	1.1
7.40	2.38
2.28	3.02
0.86	9.3
-0.21	2.64
0.75	2.14
4.64	0
3.79	0.02
3.96	0
5.97	0.08
5.83	0.06
6.06	0
6.17	12.6
4.37	0.08
6.83	0
5.68	0
5.49	0.14
3.96	0.14
7.27	0
9.25	0
10.99	0
6.85	0
8.93	0
8.16	0
11.58	0.02
12.02	0
11.52	0
11.73	0
9.12	0
11.91	0
13.15	0
9.36	0.26
6.36	0.42
7.50	1.58
6.99	0.62
5.30	1.56
8.46	4.06
13.45	0.78
11.64	0.22
13.42	8.06
13.36	0.44
9.47	0
8.61	0.12
6.93	0
7.36	0
9.14	0
8.34	0
9.53	0.08
8.77	0
8.43	0
12.15	0.08
11.06	0.08
9.02	1.34
8.50	0.9
8.26	20.1
6.55	2.56
4.39	8.64
7.22	1.38
6.75	2.7
5.91	4.12
5.93	0
7.24	0.26
10.98	0.24
11.84	2.7
9.75	0.08
8.70	2.16
8.32	1.06
9.53	0
12.96	0
12.88	0.46
7.22	0.24
6.75	1.24
6.11	2.32
6.10	5.4
7.52	26.74
10.55	9.12
12.21	0.04
10.89	0
10.93	0.34
13.63	1.72
12.55	0.14
12.17	0.02
11.48	0
11.71	5.58
14.34	0
14.51	0.1
14.94	0
14.46	0
11.32	10.86
8.46	0.2
6.72	0
9.59	3.64
9.67	3.78
10.89	1.64
12.57	0
12.71	1.64
14.10	8.7
14.90	4.78
13.44	15.56
12.20	37.4
10.04	9.04
9.86	2.08
9.63	0.1
8.44	4.48
8.82	15.06
10.75	2.34
9.98	12.94
12.74	1.76
15.17	1.38
14.13	18.52
14.16	3.3
13.73	7.1
14.09	3.34
12.74	1.62
14.37	0
11.38	0
12.76	0.16
14.84	0
13.36	0.58
13.09	20.82
13.71	0.36
12.95	4.24
12.94	7.62
14.30	6.94
12.21	2.6
10.98	0.08
11.54	0
9.85	14.98
11.66	4.98
13.09	9.48
13.11	0.6
14.35	5.08
14.29	3.84
12.52	0.06
12.89	1.94
10.68	3.32
12.26	0.06
14.31	2.26
16.14	0.08
11.80	0.76
11.79	2.64
16.43	0.14
13.98	46.32
12.98	2.68
11.24	0.28
12.13	0
11.15	0.12
12.06	0.36
12.44	13.18
14.32	4.22
12.98	0.14
10.31	1.94
12.76	0.34
11.93	0.08
11.26	0.62
10.65	26.96
10.22	0.24
10.34	0.14
13.37	0.12
13.61	0.12
14.02	0.08
17.48	0.02
16.10	0.2
13.37	0
11.29	0.58
10.29	1.88
10.93	1.48
14.23	0.06
14.47	0.06
13.62	0.46
13.55	0.54
8.29	0.28
10.26	0.38
16.16	0
16.23	0
14.79	0
13.62	0
11.41	0.56
12.16	0
10.59	0.62
13.44	0.16
12.05	0.38
9.80	1.34
7.93	4.5
9.12	12.66
7.45	7.8
6.15	0.62
9.37	0.06
10.30	0.02
9.49	0
11.17	0.18
13.89	3.16
11.30	7.12
7.70	6.48
5.71	1.56
5.11	0
7.28	0.76
8.80	0
8.30	0.14
11.68	0.04
8.46	0
8.26	2.52
12.03	0
9.75	0
10.49	0.36
7.18	0
8.27	2.64
8.89	0.4
12.59	0.14
13.76	0.06
13.93	0
9.34	0
11.34	0
10.50	0
9.78	0
5.80	0.26
4.61	0
6.74	0.04
7.71	0
6.76	0
10.36	0.04
6.88	0
5.21	0.06
3.91	0
6.33	0.24
8.12	13.3
8.81	0.16
5.95	0.18
6.32	0.28
8.52	0
13.97	0.98
12.62	0
9.28	0
6.00	2.54
6.06	1.02
7.78	0
8.68	0.98
6.97	2.7
4.68	5.9
6.78	8
3.27	1.78
2.28	3.88
3.32	1.18
5.55	0.02
3.31	0
4.11	0.14
4.69	5.7
5.14	7.94
5.20	16.36
5.52	12.82
5.32	34.62
4.52	2.6
2.26	0.48
2.04	2.54
2.54	0
2.43	0.84
5.59	4.38
4.46	17.26
3.26	1.58
4.07	13.9
2.04	0.6
1.88	1.5
1.48	2.16
6.86	1.88
6.63	1.6
6.80	1.1
4.24	2.56
0.80	15.08
1.24	8.84
2.17	0.32
1.28	0.08
2.48	0
6.14	0
5.94	0
4.31	0
-0.37	0
-3.84	0
-2.17	0
-2.61	0.04
-1.76	0.04
-4.32	0
-2.72	0.02
1.51	0.32
4.02	0
-0.49	0.18
2.03	1.96
6.10	9.3
4.28	0.58
2.50	0.84
1.50	0.06
0.97	4.26
4.42	8.68
3.88	3.42
0.31	19.78
1.59	22.04
2.44	0.66
3.69	0.54
-0.28	0.48
1.62	12.66
1.20	1.26
-0.38	4.02
1.03	0
0.15	3.4
1.68	6.32
2.57	0.06
0.27	3
1.08	0.2
0.28	4.04
4.49	1.22
2.90	0
2.04	0.14
0.59	0
1.99	1.06
4.09	1.12
4.68	4.08
4.93	11
7.00	2.02
6.90	0
7.34	0.68
3.44	6
2.25	4.6
2.11	8.32
1.14	14.88
-0.41	1.68
0.14	4.64
3.01	0.16
2.86	1.74
3.48	0.6
4.75	0.2
8.16	0
7.62	0.14
6.27	0.04
5.51	0
5.85	0.04
3.82	0.04
0.91	0
2.27	0
1.03	0.04
1.84	0
2.93	0
2.08	0
3.37	0
7.87	2.26
6.96	3.16
7.28	0.02
6.29	0
4.55	0.96
7.00	1.04
5.36	0
4.23	0.38
4.15	8.22
5.12	3.58
3.39	0.18
1.43	2.06
2.73	0.4
2.36	2.12
8.04	0.1
4.80	0.5
5.74	2.96
3.48	2.86
1.49	12.94
4.17	0.72
3.77	0
4.73	0
4.52	0
3.15	1.28
3.85	1.4
1.77	0.96
2.65	1.66
4.99	0.92
7.15	6.8
1.72	7.46
0.65	2.94
0.11	5.34
-1.49	4.22
-1.65	0.28
-1.76	1.78
1.57	5.52
2.16	2
5.11	3.96
4.83	0.32
4.16	2.84
7.31	2.06
8.31	0.04
9.68	2.38
8.09	3.42
2.96	7.86
0.76	18.34
2.26	8
2.17	8.22
3.08	1.1
1.83	8.94
4.17	6.74
4.62	2.96
5.20	4.26
3.79	2.5
2.86	0.58
2.16	0.3
2.55	0
4.33	0
3.70	0
5.14	0
5.83	0
4.86	0
7.17	0.68
6.66	0.64
7.04	0.4
12.23	0.24
7.63	9.12
7.32	5.04
6.46	6.8
6.64	12.72
8.40	4.68
6.87	0.48
8.50	0
11.64	0.1
12.00	0.04
11.90	0
11.24	0
11.29	0
10.92	0
14.52	6.9
13.53	3.12
11.95	0.06
10.40	0
9.68	0
10.27	0
9.33	0.62
8.19	0.1
5.24	0.02
5.23	0
7.18	0.06
6.25	0
10.16	0.36
8.25	0.32
8.70	0
9.14	0
8.55	0
9.90	0.32
10.44	11.58
14.60	1.54
12.11	0.46
12.57	0
10.47	8.32
12.89	0.8
12.96	4.56
13.20	0
11.26	0
13.55	0
15.09	0
14.78	0
12.94	0
12.48	0.42
10.76	1.5
8.91	1.4
8.75	2.62
8.15	4.26
8.77	0.46
9.79	2.86
10.70	0.36
11.73	1.38
10.37	1.82
10.93	0.8
8.40	18.2
10.65	5.72
10.52	1.12
7.64	5.94
11.75	3.74
11.38	0.06
12.66	0.22
14.76	0.02
13.15	0.16
11.30	0.18
16.34	8.56
14.90	0.14
12.75	0
14.43	0
12.44	0.14
13.08	1.42
12.24	4.74
11.70	4.94
12.30	4.36
10.45	18.7
10.87	1.14
11.19	0.72
13.72	0.26
17.84	0.06
15.57	0
13.45	0.9
12.07	9.44
13.34	2.32
11.67	1.92
10.85	0.4
14.40	0
17.26	0
18.11	0
16.71	0.04
15.18	0
18.03	0
16.76	1.22
17.71	2.24
16.73	0.28
15.77	0
18.16	8.08
16.61	5.72
14.15	2.66
13.20	7.46
13.58	0.26
12.07	1.66
11.04	15.72
11.98	1.06
10.70	0.32
11.11	9.8
14.44	4.88
13.63	0.14
12.58	3.52
14.11	0.2
11.44	0.02
13.45	0.56
13.26	0.3
15.19	1.34
14.53	18.84
14.00	5.58
13.84	8.5
12.16	14.98
11.82	2.2
12.59	0.96
14.97	0.22
15.88	1.78
10.46	0.24
14.87	0.12
16.23	0
14.66	0
17.19	0
15.91	3.38
13.52	0.28
9.13	0.24
10.11	5.1
9.54	4.02
8.44	0
10.12	1.18
10.95	0.16
10.94	0.18
10.44	9.44
13.13	4.4
14.22	0.02
12.90	3.24
12.88	1.88
13.96	2.06
11.75	13.92
10.44	5.52
10.99	0.06
11.46	7.14
12.41	0.02
12.68	0.06
12.92	0.06
8.23	0.04
8.03	0
9.95	0
10.33	0
10.89	0.12
12.94	1.18
7.61	0.02
8.97	0.48
8.17	0.06
6.58	3.6
4.94	16.1
4.69	1.1
5.80	1.68
6.15	0.02
5.68	1.78
9.98	13.14
9.83	0.1
7.07	3.72
14.02	0.34
10.73	0.02
6.76	0
9.40	0.8
6.06	0.08
6.70	0
5.58	0.48
8.29	0.3
8.68	1.84
8.65	2.86
9.24	1.6
4.08	0.5
5.25	0.16
9.24	0.8
6.76	0.34
8.94	0.68
6.14	0.54
3.43	6.24
0.89	1.74
2.50	0.12
0.74	10.14
2.01	4.36
2.23	0.06
4.07	0
2.66	0.64
3.99	0.04
2.69	2.48
5.00	4.98
7.27	3.46
7.84	5.7
3.94	0.44
3.55	0.38
4.66	6.44
6.23	0.1
7.31	1.54
10.15	0.26
8.40	0.24
4.23	0
2.36	1.48
5.65	0
9.92	1.18
5.78	7.32
0.12	6
-0.34	3.62
-0.61	9.6
0.50	3.34
5.60	0.28
6.42	0.48
5.40	0
-1.12	0
-3.55	0.1
-1.92	4.26
-1.34	0.7
-3.03	0.94
-2.87	4.46
-2.02	18.1
1.72	8.72
1.27	0.1
2.60	0.04
2.30	0.04
0.81	1.64
1.91	2.94
-0.32	0.2
1.06	8.44
3.15	26.16
2.98	2.76
2.67	1.2
3.49	0.2
5.33	0.56
4.67	0.82
4.62	0.72
6.97	1.14
5.84	0
6.69	0
1.78	0.48
0.89	0
1.40	0.04
0.94	0
-0.51	0.04
-0.83	2.74
0.84	0.06
-2.70	0
-3.73	0.22
-2.68	0.78
-2.43	0
-1.62	0.36
0.17	1.74
-2.56	0.06
-2.28	0.32
1.70	0
1.18	0.1
-0.31	0.04
4.40	2.16
7.49	1.52
6.38	0.02
1.50	0
-0.23	3.84
2.11	5.5
5.23	1.92
4.59	3.82
2.19	2.5
0.69	2.62
-1.61	0.56
-0.03	12.1
2.33	0
0.99	0.38
-0.44	5.06
0.55	2.6
0.10	0.4
0.65	0
1.54	0.04
0.92	0.56
3.00	6.56
3.75	0
2.16	0.94
-0.56	10.28
0.47	11.98
0.05	9.24
-0.85	2.72
-2.41	9.54
-0.39	5.1
-4.74	0.2
-7.46	0
-4.44	0.7
-3.33	1.58
-2.21	7.66
-1.41	0.22
0.48	1.78
4.12	2.52
7.01	0.26
9.64	0.88
6.62	0.18
5.07	0.18
5.81	2.26
7.05	0.04
6.82	1.36
8.02	0.1
5.42	0.42
5.79	0.22
7.15	2.56
7.80	0.1
5.86	0.04
6.06	0
4.38	0.2
1.91	6.66
2.18	1.08
-1.09	0.26
0.61	0.2
4.07	4.48
1.98	0.26
4.24	0.26
3.29	0.22
3.13	0.48
5.80	0
6.18	0.28
8.30	0
7.91	0.2
8.13	1.44
4.27	0.24
8.09	0
8.11	0
6.71	0.04
7.22	0
6.55	7
4.19	6.2
4.11	0.54
5.42	2.02
5.13	2.32
4.66	17.78
1.37	0.92
1.40	0
6.81	0
9.29	0
9.72	0.12
7.34	0.16
7.06	0
4.92	1.34
6.27	0
3.98	4.9
6.93	14
7.34	0.76
5.47	0.2
8.49	2.44
7.27	0.12
5.60	0
5.64	0
5.84	0.16
7.08	0
8.20	0
5.70	0
6.54	0
7.23	0.12
8.50	0
7.28	1.14
5.75	0.02
11.43	0.8
10.95	0
9.77	0.28
6.85	0.5
7.15	1.82
8.74	1.32
8.49	0.02
8.09	0.5
7.16	0.1
7.76	0.32
7.33	0.46
7.85	0.12
8.78	6.34
7.38	0.52
7.62	3.58
6.80	0.5
7.17	0.7
6.54	0.06
6.22	0.04
5.31	0
7.77	0
7.69	0.3
6.39	27.46
7.60	8.3
9.07	2.84
8.36	4.4
9.71	3.52
10.14	0.18
8.75	7.74
9.43	0.34
8.51	0.2
8.69	0.06
11.49	12
10.85	0.06
9.48	2.24
12.48	0
13.71	0
14.63	0
13.27	0
14.26	0
10.93	0
7.27	0
8.53	1.86
6.78	11.64
6.79	1.14
6.10	2.18
6.69	0.26
6.03	3.16
7.88	13.28
9.08	2.18
9.03	0.4
10.55	14.34
10.73	3.5
10.59	0.18
11.52	2.32
11.55	8.36
10.17	0.72
11.73	2.82
12.24	0.02
13.02	0.68
15.71	6.82
17.32	0.1
15.30	0
15.24	0
14.72	4.66
16.27	0.06
15.46	0.5
17.98	0.04
16.78	0
20.80	0.04
20.75	0.06
15.51	0.92
17.62	0
14.90	0.62
14.73	23.78
13.56	1.56
11.33	2.54
11.26	0.8
11.69	0.06
12.14	3.32
12.87	13.32
13.55	6.2
14.51	8.52
14.34	4
13.84	5.36
12.97	23
12.86	1.98
13.83	2.16
13.40	0
12.60	22.8
13.49	2.96
13.96	0.98
13.58	6.2
11.80	2.28
12.07	3.96
14.77	0.72
12.48	4.88
14.24	0.14
12.73	0.56
11.95	2.66
14.24	0.8
14.91	0.06
12.58	0.08
16.22	1.14
15.99	0
14.28	0
14.40	1.72
13.64	0
14.52	7.96
14.89	1.28
12.45	1.56
14.77	1.58
12.74	1.16
11.41	13.88
14.28	0.34
14.45	0.08
12.63	0.66
12.40	0.62
16.43	3.2
16.35	3.92
12.27	0.1
12.40	3.86
13.44	0.36
14.14	0.12
12.23	0.06
10.57	1.28
12.30	7.4
11.49	1.3
12.62	0.04
13.06	2.56
15.60	3.96
12.81	0
10.13	20.36
10.69	33.26
11.45	0.98
11.28	0.46
13.31	0.88
14.15	0.34
15.07	0.16
11.75	0
11.01	0
11.12	0
12.09	0
13.61	0.18
11.82	0
10.01	0.06
10.94	0
10.44	0
8.70	0
10.73	0.04
8.40	0
13.84	0.46
13.88	0
10.59	0.12
12.62	0
14.72	0
12.40	0.04
14.42	0.06
14.32	4.96
8.65	3.5
8.81	0.56
6.30	0.72
7.61	1.2
8.47	2.32
6.84	0
4.21	1.42
7.48	0.04
5.43	0.2
4.26	0.22
3.93	3.66
9.35	0.14
6.84	0.36
9.27	4.6
9.84	7.88
12.38	0.1
11.64	0.34
7.01	0
7.18	0.12
4.69	4.3
5.79	3.3
7.49	11.68
9.18	69.7
9.58	18.86
10.17	6.34
8.83	25.16
11.29	4.72
8.67	4.28
9.45	8.56
10.83	0
10.26	1
10.81	13.84
11.68	2
7.91	36.58
8.66	1.28
5.11	2.98
3.33	0.98
4.10	0.04
3.17	0.58
3.04	0.16
1.86	0.12
1.09	2.2
2.00	1.46
4.68	3.8
6.18	7.7
5.04	10.68
5.20	0.66
5.76	0
6.76	8.5
7.88	0.02
5.49	2.78
7.25	4.24
9.69	0
6.14	13.8
5.28	5.58
5.55	0.16
6.57	5.16
4.80	6.96
5.33	0
3.42	1
1.81	1.88
1.62	2.06
1.16	0.48
-1.72	3.62
0.38	0.22
3.49	5
3.82	0.72
2.25	6.04
5.49	0.16
5.12	0.34
3.40	0.78
3.52	0
1.70	0.04
-1.07	0.04
-2.95	0
-0.47	1.32
1.85	5.04
4.60	3.84
4.57	4.66
0.24	1.28
-1.87	4.24
-0.93	1.78
-3.00	2.04
-4.09	0.76
-2.47	8.8
-2.09	3.66
-2.79	5.92
-1.80	0.32
-4.61	0
-4.42	0.36
-5.49	0
-4.74	8.5
-4.16	8.08
-2.01	7.3
-2.83	16.82
-0.85	1.78
-5.18	0.12
-2.32	8.92
-3.65	3.4
-6.28	3.5
-5.43	1.3
-6.14	1.32
-6.08	0.48
-3.25	0.14
-4.83	1.98
1.17	4.98
0.95	5.06
1.74	1.96
1.79	19.38
2.79	6.76
2.68	0.04
3.37	0
-0.86	1.04
-1.31	1.32
1.82	7.84
3.16	3.2
1.95	12.8
1.35	3.3
0.23	0.1
3.23	0.66
4.41	2.04
1.73	8.58
-1.61	1.24
-0.85	0.74
-0.51	0.86
-0.88	1.52
-0.12	3.12
-0.23	0.18
0.65	3.46
1.32	6.94
3.55	2.78
2.04	1.54
0.70	1.8
1.35	3.22
1.28	0.46
1.32	0.78
1.19	0
2.26	0.54
3.00	1.58
2.79	3.48
-0.80	9.8
-1.73	1.64
-4.23	0.5
-3.91	0.3
-3.70	0.16
-4.82	0.64
-5.26	0.08
-4.72	2.6
-4.42	44.84
-0.51	30.48
0.75	12.86
1.10	1.34
1.42	1.54
-1.64	0.16
0.19	0.04
-3.64	0
-2.21	0.36
-0.30	0.86
3.82	0.24
3.37	0
3.57	0
1.40	0
1.07	0.06
3.18	2.64
4.06	0.24
5.70	2.1
6.09	4.72
6.52	0.24
4.27	0.02
6.87	0
8.55	0.16
8.33	0
4.94	0
4.96	0.16
4.32	0.16
3.77	0
3.57	0.52
2.19	6.34
4.88	0.28
5.78	0.34
4.73	2.1
1.26	6.76
0.30	16.94
0.72	14.98
2.69	1.2
0.62	4.14
3.97	0.96
4.46	1.24
5.29	0.08
6.81	1.62
4.91	0.04
6.40	0.34
7.82	0
9.80	0
9.47	0
6.90	0
7.74	0
6.84	0
7.81	0
8.76	0
7.20	3
4.42	0.56
3.02	4.24
3.69	0.36
4.03	0.2
3.91	1.2
4.39	9.14
7.85	0
8.88	0.56
10.04	0
9.39	4.04
11.81	0.04
10.62	0.08
8.07	7.32
5.79	0.34
3.65	0.7
3.34	0.22
6.00	0.66
9.88	0.8
7.65	1.64
7.73	0
4.58	0.82
7.54	0.52
3.79	2.46
3.22	3.22
4.21	0.02
4.50	1
8.05	0.38
7.08	0
9.28	2.58
8.34	0.2
9.65	0.06
11.64	0
14.83	0
16.32	35.62
16.46	0.8
16.12	7.9
11.39	0.9
6.29	1.56
6.05	2.9
6.63	5.58
6.54	2.9
7.30	12.18
8.36	2.8
9.20	0.3
10.75	0
11.21	0
11.65	0
11.13	0
13.06	8.38
11.60	6.14
10.47	4.36
10.01	10.82
10.23	0.44
9.75	0
11.12	0.2
10.32	1.74
9.36	3.6
8.09	0
9.57	0
13.52	2.26
16.53	0
12.01	0
9.52	0
11.42	0
15.24	0
15.38	0
15.29	0.04
13.29	0
14.47	0
13.19	0
13.39	0.44
14.60	0
14.15	0
13.94	0.28
15.40	14.08
16.16	0.24
14.90	1.3
15.31	2.44
12.53	0.06
11.88	1.6
13.95	0
13.89	0
13.42	0.76
12.91	5.22
14.98	0.06
10.97	2.54
10.45	0
10.20	29.66
13.63	5.08
13.08	0.82
14.26	0.08
13.25	0
13.67	5.6
14.69	18.68
12.11	16.76
11.49	0
10.92	0
11.74	0
13.87	0.28
14.09	4.2
14.41	1.12
13.14	3.34
13.42	0.08
11.57	0.06
13.73	6.9
13.01	1.08
12.57	0.18
14.71	0.06
13.50	1.2
13.76	2.22
11.47	2.44
15.23	0.12
13.54	2.72
13.28	6.36
10.23	4.64
10.91	13.1
12.16	1.4
13.46	0
13.96	0
12.71	0
13.68	6.08
14.36	1.1
11.05	0.22
12.41	0.6
15.51	0.62
15.58	0.2
14.03	1.46
11.46	16.64
11.73	2.3
11.28	1.4
10.59	1.9
10.77	4.88
10.29	9
8.50	5.06
11.13	0
10.62	0
9.74	0.96
12.49	0
11.27	0
12.56	0.04
13.63	0.04
13.20	0
12.14	29.26
12.70	1.3
13.47	0.28
12.57	4.44
10.12	1.22
10.86	2.4
13.52	3.92
11.09	5.78
8.50	3
9.32	1.04
7.94	1.64
8.39	9.68
9.50	6.28
11.04	0.36
11.29	0.56
13.73	17.42
10.06	6.56
6.63	1.16
6.66	0
8.03	0.04
5.63	1.1
8.46	4.3
11.15	18.3
8.69	0.4
9.69	14.6
7.73	3.66
10.03	0.36
8.79	0.28
11.61	0.28
10.88	0
9.07	0.04
9.11	1.68
10.58	0.22
9.44	0.02
8.38	0.18
4.87	0
6.53	0.18
8.80	0.3
9.30	7.76
7.94	0.4
5.23	0
7.20	4.04
3.76	4.68
2.25	3.7
1.78	10.18
1.86	8.5
3.24	6.7
3.54	1.58
3.54	5.2
7.88	0.96
9.11	0.06
8.56	0.94
10.23	3.36
7.48	0
4.50	0
3.78	4.34
5.01	2.18
6.29	1.1
5.01	2
4.62	0.86
2.16	0.78
2.25	11.48
3.42	19.28
3.16	1
2.51	6.6
1.56	0.9
5.43	0.78
3.75	0.28
1.38	0.64
1.03	0.12
0.78	0.78
1.58	6.18
5.59	17.48
6.69	10.94
3.57	2.3
1.91	7.64
2.76	6.3
2.30	9.16
0.48	8.46
-1.10	10.38
-1.82	11.3
-3.53	13.78
-4.17	6.4
-3.43	4.52
-5.57	7.38
-5.67	7.58
-4.95	2.3
-7.72	0.94
-4.43	4.28
-3.01	0.76
-3.98	0
-5.46	0
-3.26	0.72
0.19	0.72
4.04	0.18
5.26	0.1
1.76	0.02
0.16	0.98
1.02	1.22
3.99	4.16
-1.67	5.58
-3.86	0.78
-7.90	3.62
-6.40	3.24
-5.16	0.42
-8.29	0
-9.19	1.06
-7.35	0
-3.99	0
-4.05	0.04
-2.99	0.78
-1.69	2.18
1.70	2.56
2.01	0
1.73	0.32
3.48	0.56
